gen,mean,std,highest,lowest
0,0.0035439015276442325,0.040767846871707786,0.10024269979942399,-0.12346578935652691
1,0.004036157544720358,0.04067543530890402,0.10168845500382746,-0.08957205183509767
2,0.013431147075083204,0.04754008779288794,0.13651598052886837,-0.09149086569314355
3,0.004721957560621082,0.04344470170290253,0.13077045908224405,-0.07956233428160492
4,0.005077053737572288,0.046689314062946095,0.14233407255067893,-0.11968849187330605
5,0.006602972203646383,0.04130457641185512,0.1175847796515444,-0.10041210239888712
6,0.0034070848876790365,0.04241069304657343,0.1082762379227923,-0.08721249280561849
7,0.00153228655337,0.044762211884109344,0.10893440871253672,-0.1449513979676569
8,0.004786823612536132,0.04428057095943849,0.13916050671166022,-0.10245500589657638
9,-0.005963628717602771,0.039060707214879725,0.09560823380189108,-0.13927343875558482
10,0.009218466903432617,0.043652116147879734,0.14706869612210732,-0.1291882074006281
11,0.006538087169749117,0.04253181746506289,0.1856520652765519,-0.11146501973749942
12,0.014004323766713199,0.044930732951210695,0.11330208852836128,-0.09186553726235072
13,0.0024215344102703124,0.04821831424528607,0.1389695875362834,-0.14756872467106277
14,0.003456172621889638,0.043613130107617346,0.13480722376006132,-0.09586151560748085
15,0.003501133507674449,0.04961197983515454,0.199112719210786,-0.10035394134452194
16,0.006630027973518372,0.04630806797494334,0.1382988102456228,-0.13647843923107061
17,0.006210903801342276,0.03452017954227212,0.0900482872295912,-0.0899198311937984
18,0.007770515282458418,0.04676741333905225,0.13149585467248562,-0.08939523735559671
19,0.008030083243621354,0.04409036343217117,0.12522112884009767,-0.09470196681375795
20,0.00207291127867099,0.04557197951527553,0.11261380721320309,-0.15046866012834417
21,0.012245429967953523,0.05091160624917328,0.164497183804905,-0.13158428472668768
22,0.005033723044520204,0.04428754088894098,0.13234206879508478,-0.08362481516616468
23,0.007207622662558248,0.04497198441680098,0.13242422638649598,-0.12722056630018905
24,0.005557005088757153,0.043111625938627544,0.1865963466494394,-0.10921672019506576
25,0.004773123151022252,0.04534101103288715,0.13107555443174618,-0.08934550460184279
26,0.009217113411452583,0.04159889650448971,0.08295878178496971,-0.1335716198943016
27,0.008728268152144779,0.040829044251146855,0.11979132350795307,-0.0974629176076823
28,0.005805658548850487,0.045629429494658535,0.12394748457874315,-0.11784379808478507
29,0.01034170856957372,0.041731252151936335,0.19862304129865785,-0.06548033705654979
30,-0.0002037481025777549,0.0454744381139827,0.11231812416428216,-0.15725466657168366
31,0.005564443149164711,0.03965417958507723,0.15350532289486699,-0.1054383525246661
32,-0.0045811476863183735,0.039921707528783074,0.11281264855891199,-0.08420251178526286
33,0.0008726175399368202,0.04301542811123112,0.10665224444521845,-0.1262047051032046
34,0.00041269090464738175,0.03995708093188486,0.1389834183378615,-0.11231878069947804
35,-0.0041600481133137355,0.04074330841164335,0.11957432573355017,-0.09889121422588407
36,0.0059704568957588446,0.043918640684179444,0.15823167944824906,-0.0914539518766079
37,0.002717282434787618,0.048411390408596246,0.15621114157912375,-0.13750912126774198
38,0.004150217331119802,0.044143374325700376,0.18050683794255312,-0.12706852055532467
39,0.010496182714872834,0.04975355556475175,0.1744442148009092,-0.11963135490734547
40,0.006416249351838659,0.04937219677015445,0.14635258107454066,-0.13778769914895347
41,0.009698367800181087,0.04056067438484898,0.1317739662055828,-0.10833480482347141
42,0.0017365529655702816,0.037794745840664716,0.11178579700166377,-0.11510893180621917
43,0.01028970871676128,0.053350024049118636,0.2043368908705225,-0.12170847663489476
44,0.0040057346186594435,0.04152288183676207,0.09023410218590794,-0.0998972764785235
45,0.004882160624944834,0.04391418658216274,0.1399816442870398,-0.12559584408053562
46,0.0034375930152800147,0.0416058899525673,0.10015040586317064,-0.11914605265028097
47,0.012563525133241594,0.0418436911794212,0.15180200018850804,-0.07810744190059515
48,0.003136918506815539,0.036269506980746095,0.08907501538320887,-0.1213723692392823
49,0.0066650588488942585,0.04308302720492674,0.1356553572845147,-0.09370141411426086
50,0.00457307399604955,0.04238360338341935,0.12310424320226425,-0.10018869022880045
51,0.006558396224019214,0.041840866017116896,0.12467450586355411,-0.11471534954638221
52,0.013076860085581262,0.045538994356831695,0.1251351342339683,-0.09899631503285314
53,0.003910851342033711,0.044180877051550826,0.12503318904209776,-0.10946732102745835
54,0.005137150315046657,0.04413379582400089,0.1672017359623418,-0.08044465293324096
55,-8.991863476055239e-05,0.04610297149964101,0.10838778625044779,-0.16167143256421976
56,-0.0015823821089651657,0.04145303501414901,0.09734925014441245,-0.11570917740082179
