gen,mean,std,highest,lowest
0,-0.009769097725086124,0.04427157439368841,0.08999384786747153,-0.16784052287845144
1,0.008314035990480854,0.03777230852736377,0.08999384786747153,-0.12967404596806367
2,0.010948851518068735,0.04099916586118144,0.08999384786747153,-0.18299732025186524
3,0.021622452194982125,0.035529885372234775,0.08999384786747153,-0.09814279407081591
4,0.02420647525375301,0.038576346727587855,0.0939839329887026,-0.09349991403160554
5,0.03041954213449173,0.03574077677072929,0.0939839329887026,-0.08137200991260743
6,0.035380329930550486,0.04013849344923159,0.0939839329887026,-0.14746550689194646
7,0.03299341242566646,0.04801944750447712,0.1343768588810347,-0.12996205662018204
8,0.04543529360061052,0.043831417200917655,0.1343768588810347,-0.12782775491606566
9,0.040115807097024635,0.049533142348543356,0.1343768588810347,-0.1665766356291972
10,0.0463876657287424,0.049311525488947884,0.1343768588810347,-0.2280127530092466
11,0.0468397188081489,0.04591514041986275,0.1343768588810347,-0.0850058879087309
12,0.052840065779268114,0.04687692130496918,0.1343768588810347,-0.09407306648982292
13,0.04870541957097492,0.05048862195398129,0.1343768588810347,-0.10779369915762962
14,0.0627488637562193,0.03965325078355191,0.14241492046694423,-0.05677482174071449
15,0.06233655653282434,0.05054501207089555,0.14241492046694423,-0.1317055186007723
16,0.06902002225324191,0.04530292597506744,0.14241492046694423,-0.10120786682506913
17,0.06724300387657373,0.04736133999854823,0.14241492046694423,-0.061896157587737394
18,0.0782993871511239,0.0407490166305207,0.16629026484375736,-0.026390925720228026
19,0.07561119843375902,0.04982877767518109,0.16629026484375736,-0.06766330059343109
20,0.07889032069374777,0.06001346709639857,0.16629026484375736,-0.16909766447829408
21,0.09029495075518248,0.0391526923376497,0.16629026484375736,-0.01577828266260968
22,0.09476598961638703,0.03915981485390687,0.16629026484375736,-0.020666283751646947
23,0.09875654425159201,0.03887049336063368,0.16629026484375736,-0.004048781642051705
24,0.10614510497488397,0.033808821583992676,0.16629026484375736,-0.08096584099419876
25,0.10626052776048135,0.0348229800022252,0.16629026484375736,0.010582601162705513
26,0.10982672888184833,0.03556105402023344,0.16629026484375736,-0.015254611197524248
27,0.108254965873448,0.03580919549314626,0.16629026484375736,-0.0028214694487789793
28,0.10819421434921928,0.039837608042891055,0.16629026484375736,-0.04084191558284736
29,0.10648660800768148,0.04468470631054717,0.16629026484375736,-0.10789091898482928
30,0.11185794488942291,0.03628105511442491,0.16629026484375736,-0.016524083836495895
31,0.10927613158480785,0.04064466631375499,0.16629026484375736,-0.03154027574689858
32,0.10668028006765015,0.04793455132292611,0.16629026484375736,-0.13072631201533966
33,0.11580871848622293,0.03157006347328974,0.16629026484375736,0.014629348072652745
34,0.12039327732948742,0.03198842790404975,0.16629026484375736,0.013393063243860567
35,0.11535669164469198,0.03896908109676061,0.16629026484375736,-0.04633432915213112
36,0.11864479228969055,0.03846302176139727,0.16629026484375736,-0.03789927122715234
37,0.11559171550267433,0.04275440848475838,0.16629026484375736,-0.051540090297222035
38,0.11766041288720552,0.03903078091797337,0.16629026484375736,-0.016353390619600505
39,0.11974678179991852,0.03862078267783878,0.16629026484375736,-0.06133483825716282
40,0.11870123149309598,0.036888386933594905,0.16629026484375736,-0.020484825703410675
41,0.12316393499100893,0.03324237946311684,0.17956176540734023,0.017642692765409293
42,0.12162788244022515,0.036997310877061935,0.17956176540734023,-0.0054448011131859875
