gen,mean,std,highest,lowest
0,-0.0010203642631519921,0.039150926708418875,0.10011767037212738,-0.09813490147422024
1,0.011901635584843653,0.045454598831631526,0.10011767037212738,-0.23990516601131603
2,0.02610533513114686,0.03479626690613311,0.10011767037212738,-0.14077159650663776
3,0.031454603142290295,0.03646581166795077,0.10011767037212738,-0.10777339980291631
4,0.03566827378707973,0.03767458842802556,0.10234899183848802,-0.08961076343726784
5,0.04838251366135386,0.0434131760018518,0.1193486255352614,-0.23542095452678455
6,0.05080074416822138,0.042830286930702136,0.12029106662005136,-0.08010055652368339
7,0.04968252103422285,0.045963644427829534,0.12029106662005136,-0.11947971104550317
8,0.055947016813840324,0.04460518633254889,0.12030523179753794,-0.061557182945908756
9,0.0606955383132772,0.04287453487807528,0.1266443366611713,-0.05707048715992588
10,0.06300400312523996,0.04411014819175437,0.1266443366611713,-0.0477288048249338
11,0.06555428762163118,0.04371253157825071,0.1266443366611713,-0.056317989664503604
12,0.058926864781287745,0.05753219092542275,0.1266443366611713,-0.13466376335931082
13,0.06515556743007855,0.054014338606828284,0.1266443366611713,-0.19052550184076097
14,0.06796142695565856,0.04813822477213484,0.1266443366611713,-0.10863181948036058
15,0.07411706253965965,0.04712161414532933,0.13104940912422536,-0.06045663749406019
16,0.07605734845760967,0.04448116449340978,0.13104940912422536,-0.04405407076074741
17,0.08224362866542523,0.04107043033146444,0.13104940912422536,-0.038181177235546454
18,0.08664342487869696,0.04267365733062444,0.13299414209357563,-0.04460696586464613
19,0.08205986201461166,0.04807841671947111,0.13299414209357563,-0.07014489571366758
20,0.07899816602784732,0.04978616231898683,0.13299414209357563,-0.08862420183304706
21,0.08645399415091108,0.04516577320161947,0.1335446582395371,-0.04709315431129141
22,0.08753238492536003,0.04456348780107984,0.1335446582395371,-0.018379270320995622
23,0.08951551580498965,0.046488360934068974,0.14346634247749687,-0.06535805855666757
24,0.08874188589637139,0.051425746276495696,0.14346634247749687,-0.18120917408912715
25,0.08824949711025322,0.047384115223862794,0.14346634247749687,-0.04949228005773024
26,0.08991225262889657,0.04619150820927036,0.14346634247749687,-0.06009050741482849
27,0.08828335263084529,0.0488570125792288,0.14346634247749687,-0.041372631800033116
28,0.08907229243273679,0.05175737672041737,0.14346634247749687,-0.11410564777689153
29,0.09412844056049875,0.042478064080255576,0.14346634247749687,-0.022983236296748255
30,0.09436804631195274,0.04713130097002853,0.14346634247749687,-0.11504902343454246
31,0.09686017504426359,0.04332555489438426,0.14346634247749687,-0.01836330902492489
32,0.09708471951950992,0.05072819273074435,0.15142148857461776,-0.0757102177355761
33,0.09237370790922964,0.052314781736814864,0.15142148857461776,-0.1156460745856713
34,0.09881048417128481,0.04493449581632136,0.15142148857461776,-0.06065755804911607
35,0.10640905191898115,0.03933626805080838,0.15142148857461776,-0.03334007913456785
36,0.09555862378838008,0.05174301451428877,0.15142148857461776,-0.05958146234871678
37,0.10510772950432136,0.04230254612302476,0.15142148857461776,-0.061632644148586935
38,0.11011856868639541,0.035376035133280435,0.1525385750194444,-0.007603555688703689
39,0.10902338839936279,0.04088114047082077,0.1525385750194444,-0.05687243080543258
40,0.11142137605938647,0.04014854580954856,0.1525385750194444,-0.07338057253519484
41,0.1114333684313927,0.03903648536716538,0.1525385750194444,-0.033218187491422496
42,0.11094782091800029,0.03922279721670955,0.1525385750194444,-0.05167141377461576
43,0.11293776399189598,0.04031769554044609,0.1525385750194444,-0.020166424546827405
44,0.11386138613579927,0.03902080665722007,0.1525385750194444,-0.04181384410864536
45,0.11727972872647525,0.03676426944965475,0.1525385750194444,-0.04520774078795084
46,0.11324215485770596,0.03872666449416079,0.1525385750194444,0.004494947971535643
47,0.12033408523263196,0.03452707405229865,0.1525385750194444,-0.035526570331483764
48,0.11616778212128001,0.04195964594084443,0.16642775557861095,-0.050471196368534865
49,0.11480415860974094,0.04138044856794889,0.16642775557861095,-0.00769349234025983
50,0.11575640331343412,0.043197678700512325,0.16642775557861095,-0.02050203535947874
51,0.1153849627033081,0.043339611052152976,0.16642775557861095,-0.06064086655174747
52,0.12379682013759036,0.03932085181872642,0.16642775557861095,-0.02291431864742466
53,0.132361763902796,0.027447897050077413,0.16642775557861095,0.009860540069432253
54,0.12716582697530723,0.033785008017986694,0.16642775557861095,0.028538298900989245
55,0.12607484297498295,0.03954878961240099,0.16642775557861095,-0.04250905043105943
56,0.1293355045412383,0.03231717481936008,0.16642775557861095,0.0029920762927352212
57,0.12928091790812404,0.03522984264963302,0.17444627581738112,-0.008828955749138875
58,0.12889721332750742,0.040977920013796,0.17444627581738112,-0.08675842675593207
59,0.13064827134963644,0.036408955550354255,0.17444627581738112,-0.015814587126209464
60,0.1298986351578194,0.03843405145361249,0.17444627581738112,-0.04173866350581654
61,0.12868834351793715,0.03956022496555258,0.17444627581738112,-0.0038433867843744723
62,0.12705793400073004,0.0385147106064117,0.17444627581738112,0.002984438372651166
63,0.13450443412783142,0.035839150361116505,0.17444627581738112,0.003475356961630871
64,0.12782337591928902,0.04224906217224066,0.17444627581738112,-0.03600324052848239
65,0.1349175067855574,0.036629618836038005,0.17444627581738112,-0.06307680965802764
66,0.13733920176014072,0.03733400129614385,0.17444627581738112,-0.05803354546933462
67,0.1350418423330651,0.03651227224583957,0.17444627581738112,0.006516764481934459
68,0.1439216497797005,0.028808546816559536,0.17444627581738112,-0.04531496801795773
69,0.13944481774356446,0.031007821311505895,0.17444627581738112,0.0054424172296475976
70,0.1377916443504886,0.03276913315429967,0.17444627581738112,0.021183025149577886
71,0.13482633812314704,0.03820125871146511,0.17444627581738112,0.004105117176434747
72,0.1391325487515055,0.03111197279328966,0.17444627581738112,0.010312360367652817
73,0.14191115821552538,0.02930367055408512,0.17444627581738112,0.026818121526440142
74,0.13910216595298297,0.0317235563954952,0.17444627581738112,0.031129857560571322
75,0.14409650470467894,0.026565827135198984,0.17444627581738112,0.0500096734371854
76,0.1410553341700103,0.03290855968954997,0.17444627581738112,0.011455705524182888
77,0.13998827213432705,0.029796353274698928,0.17444627581738112,0.05417337243465349
78,0.13903061405497782,0.03368646650494763,0.17444627581738112,0.02226094323666547
79,0.13822022545070378,0.03636923184672765,0.17507084454651567,0.009575046963452252
80,0.13783556967107413,0.03828391592812135,0.17507084454651567,-0.021366405523492102
81,0.13868352951302632,0.03404205604281367,0.17507084454651567,0.02125218883608762
82,0.14311286669252368,0.03126917310914084,0.17507084454651567,-0.006294906554282359
83,0.13696338607278982,0.03745289448971383,0.17507084454651567,0.011960271096149167
84,0.137889623665692,0.03694176299500025,0.17507084454651567,0.01884811492235003
85,0.13637948896876181,0.03868979116769549,0.17507084454651567,0.0195188729127576
86,0.13476277932379066,0.040613215787857315,0.17507084454651567,0.017918445204375327
87,0.1455612338862319,0.02871325869708561,0.17507084454651567,0.04186712752625117
88,0.1377296597050324,0.039612523108070535,0.17665093500129808,0.021572890192635558
89,0.1394052854018261,0.03712587539535833,0.17665093500129808,0.007232546263304343
90,0.14338793990822554,0.03356318864117025,0.17665093500129808,0.014305077353425899
91,0.14025012762010125,0.03681596319929337,0.17665093500129808,0.01554935222122665
92,0.14008305681451053,0.03580233180335968,0.17665093500129808,0.03246567033677303
93,0.14490048254344498,0.03456368144611759,0.17665093500129808,0.010596810046581862
94,0.1483327926816065,0.02975656737930514,0.17665093500129808,0.061310039865777856
95,0.14332317343111436,0.03927020463107099,0.17665093500129808,0.005242616672911482
96,0.14832184953806896,0.030298303249230118,0.17665093500129808,0.06907832895202592
97,0.14862640979364827,0.034290634903526115,0.17665093500129808,0.02344625529229412
98,0.15540334546121384,0.028817628808664827,0.1820437360710805,0.02483894551352514
99,0.1586784180477889,0.02906363834516297,0.18573112822028964,0.04924567420668162
100,0.1642442842573414,0.021489736219429754,0.18573112822028964,0.06945742620307623
101,0.16846703530304855,0.014892474711900064,0.1906297858550946,0.10604750256217375
102,0.16492995920566308,0.030682357597072454,0.1906297858550946,-0.05620666047644862
103,0.1696875786950488,0.01840283762936095,0.1906297858550946,0.06998940023634934
104,0.17214454031693457,0.014890789481082276,0.1906297858550946,0.10050958141725043
105,0.17544790318711134,0.00898615419706569,0.1906297858550946,0.1385612571639412
106,0.17448760696496537,0.010384934043707125,0.1906297858550946,0.13735976236590902
